Ensembl ID	HPO	hgncSymbol
ENSG00000140443.13	Skeletal-abnormality	IGF1R
ENSG00000131873.5	Skeletal-abnormality	CHSY1
ENSG00000188536.12	Skeletal-abnormality	HBA2
ENSG00000103126.14	Skeletal-abnormality	AXIN1
ENSG00000007541.16	Skeletal-abnormality	PIGQ
ENSG00000103266.10	Skeletal-abnormality	STUB1
ENSG00000090581.9	Skeletal-abnormality	GNPTG
ENSG00000103249.17	Skeletal-abnormality	CLCN7
ENSG00000162065.12	Skeletal-abnormality	TBC1D24
ENSG00000131652.13	Skeletal-abnormality	THOC6
ENSG00000103313.12	Skeletal-abnormality	MEFV
ENSG00000005339.14	Skeletal-abnormality	CREBBP
ENSG00000217930.7	Skeletal-abnormality	PAM16
ENSG00000067836.12	Skeletal-abnormality	ROGDI
ENSG00000033011.11	Skeletal-abnormality	ALG1
ENSG00000183044.11	Skeletal-abnormality	ABAT
ENSG00000140650.11	Skeletal-abnormality	PMM2
ENSG00000175595.14	Skeletal-abnormality	ERCC4
ENSG00000140694.16	Skeletal-abnormality	PARN
ENSG00000072864.14	Skeletal-abnormality	NDE1
ENSG00000091262.15	Skeletal-abnormality	ABCC6
ENSG00000103489.11	Skeletal-abnormality	XYLT1
ENSG00000169344.15	Skeletal-abnormality	UMOD
ENSG00000103522.15	Skeletal-abnormality	IL21R
ENSG00000178952.10	Skeletal-abnormality	TUFM
ENSG00000178188.14	Skeletal-abnormality	SH2B1
ENSG00000177455.12	Skeletal-abnormality	CD19
ENSG00000079616.12	Skeletal-abnormality	KIF22
ENSG00000149925.17	Skeletal-abnormality	ALDOA
ENSG00000149922.10	Skeletal-abnormality	TBX6
ENSG00000080603.16	Skeletal-abnormality	SRCAP
ENSG00000099377.13	Skeletal-abnormality	HSD3B7
ENSG00000140691.16	Skeletal-abnormality	ARMC5
ENSG00000166123.13	Skeletal-abnormality	GPT2
ENSG00000102935.11	Skeletal-abnormality	ZNF423
ENSG00000167207.11	Skeletal-abnormality	NOD2
ENSG00000103449.11	Skeletal-abnormality	SALL1
ENSG00000140718.20	Skeletal-abnormality	FTO
ENSG00000176842.14	Skeletal-abnormality	IRX5
ENSG00000198848.12	Skeletal-abnormality	CES1
ENSG00000088682.13	Skeletal-abnormality	COQ9
ENSG00000205336.11	Skeletal-abnormality	ADGRG1
ENSG00000140854.12	Skeletal-abnormality	KATNB1
ENSG00000103005.11	Skeletal-abnormality	USB1
ENSG00000102878.16	Skeletal-abnormality	HSF4
ENSG00000102974.14	Skeletal-abnormality	CTCF
ENSG00000102977.13	Skeletal-abnormality	ACD
ENSG00000062038.13	Skeletal-abnormality	CDH3
ENSG00000090861.15	Skeletal-abnormality	AARS
ENSG00000103051.18	Skeletal-abnormality	COG4
ENSG00000198650.10	Skeletal-abnormality	TAT
ENSG00000102967.11	Skeletal-abnormality	DHODH
ENSG00000103089.8	Skeletal-abnormality	FA2H
ENSG00000186153.16	Skeletal-abnormality	WWOX
ENSG00000178573.6	Skeletal-abnormality	MAF
ENSG00000261609.5	Skeletal-abnormality	GAN
ENSG00000197943.9	Skeletal-abnormality	PLCG2
ENSG00000103241.6	Skeletal-abnormality	FOXF1
ENSG00000225614.2	Skeletal-abnormality	ZNF469
ENSG00000167513.8	Skeletal-abnormality	CDT1
ENSG00000141012.12	Skeletal-abnormality	GALNS
ENSG00000167522.14	Skeletal-abnormality	ANKRD11
ENSG00000197912.14	Skeletal-abnormality	SPG7
ENSG00000131165.14	Skeletal-abnormality	CHMP1A
ENSG00000258947.6	Skeletal-abnormality	TUBB3
ENSG00000205899.3	Skeletal-abnormality	BHLHA9
ENSG00000167711.13	Skeletal-abnormality	SERPINF2
ENSG00000177374.12	Skeletal-abnormality	HIC1
ENSG00000007168.12	Skeletal-abnormality	PAFAH1B1
ENSG00000108381.10	Skeletal-abnormality	ASPA
ENSG00000167723.14	Skeletal-abnormality	TRPV3
ENSG00000040531.14	Skeletal-abnormality	CTNS
ENSG00000091592.15	Skeletal-abnormality	NLRP1
ENSG00000129221.15	Skeletal-abnormality	AIPL1
ENSG00000129255.15	Skeletal-abnormality	MPDU1
ENSG00000179148.9	Skeletal-abnormality	ALOXE3
ENSG00000178971.13	Skeletal-abnormality	CTC1
ENSG00000133020.4	Skeletal-abnormality	MYH8
ENSG00000125414.18	Skeletal-abnormality	MYH2
ENSG00000109063.14	Skeletal-abnormality	MYH3
ENSG00000006744.18	Skeletal-abnormality	ELAC2
ENSG00000109099.13	Skeletal-abnormality	PMP22
ENSG00000108474.16	Skeletal-abnormality	PIGL
ENSG00000170315.13	Skeletal-abnormality	UBB
ENSG00000108557.18	Skeletal-abnormality	RAI1
ENSG00000108641.14	Skeletal-abnormality	B9D1
ENSG00000072210.18	Skeletal-abnormality	ALDH3A2
ENSG00000076351.12	Skeletal-abnormality	SLC46A1
ENSG00000109103.11	Skeletal-abnormality	UNC119
ENSG00000160602.13	Skeletal-abnormality	NEK8
ENSG00000181481.13	Skeletal-abnormality	RNF135
ENSG00000196712.17	Skeletal-abnormality	NF1
ENSG00000275410.4	Skeletal-abnormality	HNF1B
ENSG00000126351.12	Skeletal-abnormality	THRA
ENSG00000186395.7	Skeletal-abnormality	KRT10
ENSG00000186847.5	Skeletal-abnormality	KRT14
ENSG00000173801.16	Skeletal-abnormality	JUP
ENSG00000141756.18	Skeletal-abnormality	FKBP10
ENSG00000168610.14	Skeletal-abnormality	STAT3
ENSG00000177469.12	Skeletal-abnormality	PTRF
ENSG00000108784.9	Skeletal-abnormality	NAGLU
ENSG00000108788.11	Skeletal-abnormality	MLX
ENSG00000131462.7	Skeletal-abnormality	TUBG1
ENSG00000131482.9	Skeletal-abnormality	G6PC
ENSG00000167941.2	Skeletal-abnormality	SOST
ENSG00000141349.8	Skeletal-abnormality	G6PC3
ENSG00000004939.13	Skeletal-abnormality	SLC4A1
ENSG00000180340.6	Skeletal-abnormality	FZD2
ENSG00000108883.12	Skeletal-abnormality	EFTUD2
ENSG00000131095.12	Skeletal-abnormality	GFAP
ENSG00000225190.10	Skeletal-abnormality	PLEKHM1
ENSG00000186868.15	Skeletal-abnormality	MAPT
ENSG00000120071.13	Skeletal-abnormality	KANSL1
ENSG00000108379.9	Skeletal-abnormality	WNT3
ENSG00000108433.16	Skeletal-abnormality	GOSR2
ENSG00000108439.9	Skeletal-abnormality	PNPO
ENSG00000120094.6	Skeletal-abnormality	HOXB1
ENSG00000064195.7	Skeletal-abnormality	DLX3
ENSG00000005884.17	Skeletal-abnormality	ITGA3
ENSG00000108823.15	Skeletal-abnormality	SGCA
ENSG00000108821.13	Skeletal-abnormality	COL1A1
ENSG00000015532.9	Skeletal-abnormality	XYLT2
ENSG00000183691.4	Skeletal-abnormality	NOG
ENSG00000108395.13	Skeletal-abnormality	TRIM37
ENSG00000141378.14	Skeletal-abnormality	PTRH2
ENSG00000121075.9	Skeletal-abnormality	TBX4
ENSG00000266173.6	Skeletal-abnormality	STRADA
ENSG00000259384.6	Skeletal-abnormality	GH1
ENSG00000007314.12	Skeletal-abnormality	SCN4A
ENSG00000108946.14	Skeletal-abnormality	PRKAR1A
ENSG00000108950.11	Skeletal-abnormality	FAM20A
ENSG00000125398.5	Skeletal-abnormality	SOX9
ENSG00000166685.11	Skeletal-abnormality	COG1
ENSG00000109062.11	Skeletal-abnormality	SLC9A3R1
ENSG00000125454.11	Skeletal-abnormality	SLC25A19
ENSG00000182173.12	Skeletal-abnormality	TSEN54
ENSG00000161533.11	Skeletal-abnormality	ACOX1
ENSG00000129667.12	Skeletal-abnormality	RHBDF2
ENSG00000181038.13	Skeletal-abnormality	METTL23
ENSG00000184640.17	Skeletal-abnormality	SEPT9
ENSG00000141543.9	Skeletal-abnormality	EIF4A3
ENSG00000181523.12	Skeletal-abnormality	SGSH
ENSG00000184009.9	Skeletal-abnormality	ACTG1
ENSG00000185624.14	Skeletal-abnormality	P4HB
ENSG00000183010.16	Skeletal-abnormality	PYCR1
ENSG00000101596.14	Skeletal-abnormality	SMCHD1
ENSG00000101577.9	Skeletal-abnormality	LPIN2
ENSG00000177426.20	Skeletal-abnormality	TGIF1
ENSG00000154864.11	Skeletal-abnormality	PIEZO2
ENSG00000141448.8	Skeletal-abnormality	GATA6
ENSG00000101773.18	Skeletal-abnormality	RBBP8
ENSG00000053747.15	Skeletal-abnormality	LAMA3
ENSG00000134504.12	Skeletal-abnormality	KCTD1
ENSG00000118271.9	Skeletal-abnormality	TTR
ENSG00000101695.8	Skeletal-abnormality	RNF125
ENSG00000152217.16	Skeletal-abnormality	SETBP1
ENSG00000152223.12	Skeletal-abnormality	EPG5
ENSG00000152234.15	Skeletal-abnormality	ATP5A1
ENSG00000134049.5	Skeletal-abnormality	IER3IP1
ENSG00000141627.13	Skeletal-abnormality	DYM
ENSG00000141646.13	Skeletal-abnormality	SMAD4
ENSG00000196628.15	Skeletal-abnormality	TCF4
ENSG00000172175.12	Skeletal-abnormality	MALT1
ENSG00000197563.10	Skeletal-abnormality	PIGN
ENSG00000141655.16	Skeletal-abnormality	TNFRSF11A
ENSG00000176225.13	Skeletal-abnormality	RTTN
ENSG00000179981.9	Skeletal-abnormality	TSHZ1
ENSG00000060069.16	Skeletal-abnormality	CTDP1
ENSG00000141759.14	Skeletal-abnormality	TXNL4A
ENSG00000167468.16	Skeletal-abnormality	GPX4
ENSG00000118046.14	Skeletal-abnormality	STK11
ENSG00000213638.5	Skeletal-abnormality	ADAT3
ENSG00000176619.12	Skeletal-abnormality	LMNB2
ENSG00000088256.8	Skeletal-abnormality	GNA11
ENSG00000186111.9	Skeletal-abnormality	PIP5K1C
ENSG00000173976.15	Skeletal-abnormality	RAX2
ENSG00000126934.13	Skeletal-abnormality	MAP2K2
ENSG00000196365.11	Skeletal-abnormality	LONP1
ENSG00000125656.8	Skeletal-abnormality	CLPP
ENSG00000104833.11	Skeletal-abnormality	TUBB4A
ENSG00000171105.13	Skeletal-abnormality	INSR
ENSG00000090674.15	Skeletal-abnormality	MCOLN1
ENSG00000032444.15	Skeletal-abnormality	PNPLA6
ENSG00000142303.13	Skeletal-abnormality	ADAMTS10
ENSG00000130816.14	Skeletal-abnormality	DNMT1
ENSG00000105397.13	Skeletal-abnormality	TYK2
ENSG00000079805.16	Skeletal-abnormality	DNM2
ENSG00000127616.17	Skeletal-abnormality	SMARCA4
ENSG00000130175.9	Skeletal-abnormality	PRKCSH
ENSG00000102575.10	Skeletal-abnormality	ACP5
ENSG00000104774.12	Skeletal-abnormality	MAN2B1
ENSG00000105607.12	Skeletal-abnormality	GCDH
ENSG00000008441.16	Skeletal-abnormality	NFIX
ENSG00000074181.8	Skeletal-abnormality	NOTCH3
ENSG00000105641.3	Skeletal-abnormality	SLC5A5
ENSG00000105647.16	Skeletal-abnormality	PIK3R2
ENSG00000105664.10	Skeletal-abnormality	COMP
ENSG00000124299.13	Skeletal-abnormality	PEPD
ENSG00000167642.12	Skeletal-abnormality	SPINT2
ENSG00000196218.12	Skeletal-abnormality	RYR1
ENSG00000105227.14	Skeletal-abnormality	PRX
ENSG00000090006.17	Skeletal-abnormality	LTBP4
ENSG00000105329.9	Skeletal-abnormality	TGFB1
ENSG00000105722.9	Skeletal-abnormality	ERF
ENSG00000105429.12	Skeletal-abnormality	MEGF8
ENSG00000104884.14	Skeletal-abnormality	ERCC2
ENSG00000012061.15	Skeletal-abnormality	ERCC1
ENSG00000125744.11	Skeletal-abnormality	RTN2
ENSG00000104936.17	Skeletal-abnormality	DMPK
ENSG00000169515.5	Skeletal-abnormality	CCDC8
ENSG00000181027.10	Skeletal-abnormality	FKRP
ENSG00000042753.11	Skeletal-abnormality	AP2S1
ENSG00000118162.13	Skeletal-abnormality	KPTN
ENSG00000010361.13	Skeletal-abnormality	FUZ
ENSG00000104973.16	Skeletal-abnormality	MED25
ENSG00000062822.12	Skeletal-abnormality	POLD1
ENSG00000105568.17	Skeletal-abnormality	PPP2R1A
ENSG00000142405.21	Skeletal-abnormality	NLRP12
ENSG00000105048.16	Skeletal-abnormality	TNNT1
ENSG00000101282.8	Skeletal-abnormality	RSPO4
ENSG00000125835.18	Skeletal-abnormality	SNRPB
ENSG00000101200.5	Skeletal-abnormality	AVP
ENSG00000125779.21	Skeletal-abnormality	PANK2
ENSG00000132646.10	Skeletal-abnormality	PCNA
ENSG00000101292.7	Skeletal-abnormality	PROKR2
ENSG00000101311.15	Skeletal-abnormality	FERMT1
ENSG00000125845.6	Skeletal-abnormality	BMP2
ENSG00000182621.17	Skeletal-abnormality	PLCB1
ENSG00000125863.18	Skeletal-abnormality	MKKS
ENSG00000101384.11	Skeletal-abnormality	JAG1
ENSG00000125871.13	Skeletal-abnormality	MGME1
ENSG00000132669.12	Skeletal-abnormality	RIN2
ENSG00000125813.13	Skeletal-abnormality	PAX1
ENSG00000100987.14	Skeletal-abnormality	VSX1
ENSG00000100997.18	Skeletal-abnormality	ABHD12
ENSG00000131055.4	Skeletal-abnormality	COX4I2
ENSG00000171456.16	Skeletal-abnormality	ASXL1
ENSG00000078747.14	Skeletal-abnormality	ITCH
ENSG00000125965.8	Skeletal-abnormality	GDF5
ENSG00000101347.8	Skeletal-abnormality	SAMHD1
ENSG00000204103.3	Skeletal-abnormality	MAFB
ENSG00000196839.12	Skeletal-abnormality	ADA
ENSG00000124155.17	Skeletal-abnormality	PIGT
ENSG00000064601.16	Skeletal-abnormality	CTSA
ENSG00000198026.7	Skeletal-abnormality	ZNF335
ENSG00000197496.5	Skeletal-abnormality	SLC2A10
ENSG00000124198.8	Skeletal-abnormality	ARFGEF2
ENSG00000101126.15	Skeletal-abnormality	ADNP
ENSG00000000419.12	Skeletal-abnormality	DPM1
ENSG00000101115.12	Skeletal-abnormality	SALL4
ENSG00000124222.22	Skeletal-abnormality	STX16
ENSG00000087460.24	Skeletal-abnormality	GNAS
ENSG00000124172.9	Skeletal-abnormality	ATP5E
ENSG00000203883.6	Skeletal-abnormality	SOX18
ENSG00000142192.20	Skeletal-abnormality	APP
ENSG00000157542.9	Skeletal-abnormality	KCNJ6
ENSG00000183421.11	Skeletal-abnormality	RIPK4
ENSG00000160200.17	Skeletal-abnormality	CBS
ENSG00000160224.16	Skeletal-abnormality	AIRE
ENSG00000182871.14	Skeletal-abnormality	COL18A1
ENSG00000142173.14	Skeletal-abnormality	COL6A2
ENSG00000160299.16	Skeletal-abnormality	PCNT
ENSG00000093072.15	Skeletal-abnormality	CECR1
ENSG00000183785.14	Skeletal-abnormality	TUBA8
ENSG00000100075.9	Skeletal-abnormality	SLC25A1
ENSG00000184058.12	Skeletal-abnormality	TBX1
ENSG00000093010.13	Skeletal-abnormality	COMT
ENSG00000244486.8	Skeletal-abnormality	SCARF2
ENSG00000099940.11	Skeletal-abnormality	SNAP29
ENSG00000186716.20	Skeletal-abnormality	BCR
ENSG00000250479.8	Skeletal-abnormality	CHCHD10
ENSG00000100014.19	Skeletal-abnormality	SPECC1L
ENSG00000100024.14	Skeletal-abnormality	UPB1
ENSG00000183765.20	Skeletal-abnormality	CHEK2
ENSG00000182944.17	Skeletal-abnormality	EWSR1
ENSG00000186575.17	Skeletal-abnormality	NF2
ENSG00000184381.18	Skeletal-abnormality	PLA2G6
ENSG00000100311.16	Skeletal-abnormality	PDGFB
ENSG00000239900.12	Skeletal-abnormality	ADSL
ENSG00000100393.12	Skeletal-abnormality	EP300
ENSG00000100412.15	Skeletal-abnormality	ACO2
ENSG00000198951.11	Skeletal-abnormality	NAGA
ENSG00000100243.20	Skeletal-abnormality	CYB5R3
ENSG00000077942.18	Skeletal-abnormality	FBLN1
ENSG00000100427.15	Skeletal-abnormality	MLC1
ENSG00000128159.11	Skeletal-abnormality	TUBGCP6
ENSG00000100241.20	Skeletal-abnormality	SBF1
ENSG00000100288.19	Skeletal-abnormality	CHKB
ENSG00000251322.7	Skeletal-abnormality	SHANK3
ENSG00000185960.13	Skeletal-abnormality	SHOX
ENSG00000185960.13_PAR_Y	Skeletal-abnormality	SHOX
ENSG00000157399.14	Skeletal-abnormality	ARSE
ENSG00000101871.14	Skeletal-abnormality	MID1
ENSG00000196459.13	Skeletal-abnormality	TRAPPC2
ENSG00000046651.14	Skeletal-abnormality	OFD1
ENSG00000181544.13	Skeletal-abnormality	FANCB
ENSG00000165195.15	Skeletal-abnormality	PIGA
ENSG00000182287.13	Skeletal-abnormality	AP1S2
ENSG00000188158.14	Skeletal-abnormality	NHS
ENSG00000131828.13	Skeletal-abnormality	PDHA1
ENSG00000177189.12	Skeletal-abnormality	RPS6KA3
ENSG00000012174.11	Skeletal-abnormality	MBTPS2
ENSG00000102172.15	Skeletal-abnormality	SMS
ENSG00000102174.8	Skeletal-abnormality	PHEX
ENSG00000004848.7	Skeletal-abnormality	ARX
ENSG00000198814.12	Skeletal-abnormality	GK
ENSG00000165168.7	Skeletal-abnormality	CYBB
ENSG00000156313.12	Skeletal-abnormality	RPGR
ENSG00000183337.16	Skeletal-abnormality	BCOR
ENSG00000215301.9	Skeletal-abnormality	DDX3X
ENSG00000147044.20	Skeletal-abnormality	CASK
ENSG00000124479.8	Skeletal-abnormality	NDP
ENSG00000182872.15	Skeletal-abnormality	RBM10
ENSG00000130985.16	Skeletal-abnormality	UBA1
ENSG00000008056.13	Skeletal-abnormality	SYN1
ENSG00000102312.21	Skeletal-abnormality	PORCN
ENSG00000147155.10	Skeletal-abnormality	EBP
ENSG00000015285.10	Skeletal-abnormality	WAS
ENSG00000102145.13	Skeletal-abnormality	GATA1
ENSG00000094631.18	Skeletal-abnormality	HDAC6
ENSG00000102103.15	Skeletal-abnormality	PQBP1
ENSG00000102100.15	Skeletal-abnormality	SLC35A2
ENSG00000101997.12	Skeletal-abnormality	CCDC22
ENSG00000171365.15	Skeletal-abnormality	CLCN5
ENSG00000158352.15	Skeletal-abnormality	SHROOM4
ENSG00000126012.11	Skeletal-abnormality	KDM5C
ENSG00000072501.17	Skeletal-abnormality	SMC1A
ENSG00000072506.12	Skeletal-abnormality	HSD17B10
ENSG00000086758.15	Skeletal-abnormality	HUWE1
ENSG00000172943.19	Skeletal-abnormality	PHF8
ENSG00000158526.7	Skeletal-abnormality	TSR2
ENSG00000102302.7	Skeletal-abnormality	FGD1
ENSG00000184675.9	Skeletal-abnormality	AMER1
ENSG00000126970.15	Skeletal-abnormality	ZC4H2
ENSG00000131080.14	Skeletal-abnormality	EDA2R
ENSG00000169083.16	Skeletal-abnormality	AR
ENSG00000079482.12	Skeletal-abnormality	OPHN1
ENSG00000090776.5	Skeletal-abnormality	EFNB1
ENSG00000089289.15	Skeletal-abnormality	IGBP1
ENSG00000147168.12	Skeletal-abnormality	IL2RG
ENSG00000184634.15	Skeletal-abnormality	MED12
ENSG00000169562.9	Skeletal-abnormality	GJB1
ENSG00000147099.19	Skeletal-abnormality	HDAC8
ENSG00000147100.10	Skeletal-abnormality	SLC16A2
ENSG00000050030.13	Skeletal-abnormality	KIAA2022
ENSG00000131269.15	Skeletal-abnormality	ABCB7
ENSG00000102383.13	Skeletal-abnormality	ZDHHC15
ENSG00000196468.7	Skeletal-abnormality	FGF16
ENSG00000085224.21	Skeletal-abnormality	ATRX
ENSG00000131174.4	Skeletal-abnormality	COX7B
ENSG00000165240.18	Skeletal-abnormality	ATP7A
ENSG00000122145.14	Skeletal-abnormality	TBX22
ENSG00000165288.10	Skeletal-abnormality	BRWD3
ENSG00000147180.16	Skeletal-abnormality	ZNF711
ENSG00000124429.17	Skeletal-abnormality	POF1B
ENSG00000126953.5	Skeletal-abnormality	TIMM8A
ENSG00000010671.15	Skeletal-abnormality	BTK
ENSG00000102393.9	Skeletal-abnormality	GLA
ENSG00000123560.13	Skeletal-abnormality	PLP1
ENSG00000147224.10	Skeletal-abnormality	PRPS1
ENSG00000068366.19	Skeletal-abnormality	ACSL4
ENSG00000101901.11	Skeletal-abnormality	ALG13
ENSG00000102024.17	Skeletal-abnormality	PLS3
ENSG00000077721.15	Skeletal-abnormality	UBE2A
ENSG00000158290.16	Skeletal-abnormality	CUL4B
ENSG00000125675.17	Skeletal-abnormality	GRIA3
ENSG00000125676.19	Skeletal-abnormality	THOC2
ENSG00000122126.15	Skeletal-abnormality	OCRL
ENSG00000188706.12	Skeletal-abnormality	ZDHHC9
ENSG00000102034.16	Skeletal-abnormality	ELF4
ENSG00000156709.13	Skeletal-abnormality	AIFM1
ENSG00000147257.13	Skeletal-abnormality	GPC3
ENSG00000156531.16	Skeletal-abnormality	PHF6
ENSG00000165704.14	Skeletal-abnormality	HPRT1
ENSG00000198689.10	Skeletal-abnormality	SLC9A6
ENSG00000022267.16	Skeletal-abnormality	FHL1
ENSG00000156925.11	Skeletal-abnormality	ZIC3
ENSG00000101981.10	Skeletal-abnormality	F9
ENSG00000134595.8	Skeletal-abnormality	SOX3
ENSG00000102081.13	Skeletal-abnormality	FMR1
ENSG00000010404.17	Skeletal-abnormality	IDS
ENSG00000171100.14	Skeletal-abnormality	MTM1
ENSG00000029993.14	Skeletal-abnormality	HMGB3
ENSG00000147383.10	Skeletal-abnormality	NSDHL
ENSG00000262919.7	Skeletal-abnormality	FAM58A
ENSG00000130821.15	Skeletal-abnormality	SLC6A8
ENSG00000185825.15	Skeletal-abnormality	BCAP31
ENSG00000101986.11	Skeletal-abnormality	ABCD1
ENSG00000180879.13	Skeletal-abnormality	SSR4
ENSG00000198910.12	Skeletal-abnormality	L1CAM
ENSG00000102030.15	Skeletal-abnormality	NAA10
ENSG00000172534.13	Skeletal-abnormality	HCFC1
ENSG00000169057.21	Skeletal-abnormality	MECP2
ENSG00000196924.14	Skeletal-abnormality	FLNA
ENSG00000102125.15	Skeletal-abnormality	TAZ
ENSG00000269335.5	Skeletal-abnormality	IKBKG
ENSG00000185010.13	Skeletal-abnormality	F8
ENSG00000185515.14	Skeletal-abnormality	BRCC3
ENSG00000155961.4	Skeletal-abnormality	RAB39B
ENSG00000155962.12	Skeletal-abnormality	CLIC2
ENSG00000142867.12	Thoracic-abnormality	BCL10
ENSG00000134242.15	Thoracic-abnormality	PTPN22
ENSG00000136244.11	Thoracic-abnormality	IL6
ENSG00000184937.13	Thoracic-abnormality	WT1
ENSG00000023445.13	Thoracic-abnormality	BIRC3
ENSG00000174106.2	Thoracic-abnormality	LEMD3
ENSG00000129667.12	Thoracic-abnormality	RHBDF2
ENSG00000130203.9	Thoracic-abnormality	APOE
ENSG00000165168.7	Thoracic-abnormality	CYBB
ENSG00000102312.21	Thoracic-abnormality	PORCN
ENSG00000116688.16	Voice-abnormality	MFN2
ENSG00000162551.13	Voice-abnormality	ALPL
ENSG00000142798.17	Voice-abnormality	HSPG2
ENSG00000134200.3	Voice-abnormality	TSHB
ENSG00000134250.19	Voice-abnormality	NOTCH2
ENSG00000143369.14	Voice-abnormality	ECM1
ENSG00000160789.19	Voice-abnormality	LMNA
ENSG00000117479.12	Voice-abnormality	SLC19A2
ENSG00000162711.16	Voice-abnormality	NLRP3
ENSG00000277893.1	Voice-abnormality	SRD5A2
ENSG00000138079.13	Voice-abnormality	SLC3A1
ENSG00000204843.12	Voice-abnormality	DCTN1
ENSG00000264229.1	Voice-abnormality	RNU4ATAC
ENSG00000136717.14	Voice-abnormality	BIN1
ENSG00000180228.12	Voice-abnormality	PRKRA
ENSG00000119042.16	Voice-abnormality	SATB2
ENSG00000138375.12	Voice-abnormality	SMARCAL1
ENSG00000135929.8	Voice-abnormality	CYP27A1
ENSG00000144591.18	Voice-abnormality	GMPPA
ENSG00000163359.15	Voice-abnormality	COL6A3
ENSG00000206561.12	Voice-abnormality	COLQ
ENSG00000164087.7	Voice-abnormality	POC1A
ENSG00000163421.8	Voice-abnormality	PROK2
ENSG00000004399.12	Voice-abnormality	PLXND1
ENSG00000170893.3	Voice-abnormality	TRH
ENSG00000175054.14	Voice-abnormality	ATR
ENSG00000073282.12	Voice-abnormality	TP63
ENSG00000087266.15	Voice-abnormality	SH3BP2
ENSG00000038002.8	Voice-abnormality	AGA
ENSG00000073578.16	Voice-abnormality	SDHA
ENSG00000037474.14	Voice-abnormality	NSUN2
ENSG00000112902.11	Voice-abnormality	SEMA5A
ENSG00000113594.9	Voice-abnormality	LIFR
ENSG00000112964.13	Voice-abnormality	GHR
ENSG00000113368.11	Voice-abnormality	LMNB1
ENSG00000145794.16	Voice-abnormality	MEGF10
ENSG00000164405.10	Voice-abnormality	UQCRQ
ENSG00000120729.9	Voice-abnormality	MYOT
ENSG00000155850.7	Voice-abnormality	SLC26A2
ENSG00000137203.10	Voice-abnormality	TFAP2A
ENSG00000078401.6	Voice-abnormality	EDN1
ENSG00000095970.16	Voice-abnormality	TREM2
ENSG00000189241.6	Voice-abnormality	TSPYL1
ENSG00000106638.15	Voice-abnormality	TBL2
ENSG00000091137.11	Voice-abnormality	SLC26A4
ENSG00000157764.12	Voice-abnormality	BRAF
ENSG00000106462.10	Voice-abnormality	EZH2
ENSG00000104763.18	Voice-abnormality	ASAH1
ENSG00000165392.9	Voice-abnormality	WRN
ENSG00000131931.8	Voice-abnormality	THAP1
ENSG00000132549.18	Voice-abnormality	VPS13B
ENSG00000104447.12	Voice-abnormality	TRPS1
ENSG00000185803.8	Voice-abnormality	SLC52A2
ENSG00000213930.11	Voice-abnormality	GALT
ENSG00000030304.13	Voice-abnormality	MUSK
ENSG00000136827.11	Voice-abnormality	TOR1A
ENSG00000197859.9	Voice-abnormality	ADAMTSL2
ENSG00000148408.12	Voice-abnormality	CACNA1B
ENSG00000165996.13	Voice-abnormality	HACD1
ENSG00000059573.8	Voice-abnormality	ALDH18A1
ENSG00000108061.11	Voice-abnormality	SHOC2
ENSG00000151929.9	Voice-abnormality	BAG3
ENSG00000174775.16	Voice-abnormality	HRAS
ENSG00000157613.10	Voice-abnormality	CREB3L1
ENSG00000166801.15	Voice-abnormality	FAM111A
ENSG00000167985.6	Voice-abnormality	SDHAF2
ENSG00000175505.10	Voice-abnormality	CLCF1
ENSG00000110711.9	Voice-abnormality	AIP
ENSG00000109846.7	Voice-abnormality	CRYAB
ENSG00000059804.15	Voice-abnormality	SLC2A3
ENSG00000111341.9	Voice-abnormality	MGP
ENSG00000174106.2	Voice-abnormality	LEMD3
ENSG00000111670.14	Voice-abnormality	GNPTAB
ENSG00000185344.13	Voice-abnormality	ATP6V0A2
ENSG00000127870.16	Voice-abnormality	RNF6
